ID,Square_Feet,Bedrooms,Bathrooms,Location,Year_Built,Condition,Price
5978,4102,2.0,2,Suburban,1963,Old,462240.0
5979,1519,1.0,2,Suburban,1983,New,344560.0
5980,874,2.0,2,Suburban,2005,Average,151840.0
5981,2093,2.0,3,Urban,2002,Good,537250.0
5982,2722,4.0,2,Urban,1998,Average,569400.0
5983,4957,3.0,3,Urban,2012,Good,1352879.4418249258
5984,1119,,3,Suburban,1965,Old,101280.0
5985,2949,1.0,3,Suburban,1989,Old,344880.0
5986,2252,1.0,2,Urban,1987,Old,321800.0
5987,2355,4.0,3,Suburban,1967,Good,470000.0
5988,3832,4.0,3,Urban,1972,Average,824063.713253714
5989,1260,5.0,1,Suburban,1997,Old,180200.0
5990,1686,4.0,2,Suburban,1995,Good,359200.0
5991,4333,1.0,1,Urban,1971,Old,612950.0
5992,4736,5.0,1,Urban,2003,Average,982200.0
5993,1915,3.0,2,Urban,1989,New,580500.0
5994,1875,2.0,1,Rural,1979,New,318500.0
5995,4676,2.0,3,Suburban,2004,Average,764160.0
5996,2724,5.0,1,Urban,2005,Old,445600.0
5997,1726,3.0,1,Urban,1991,Old,261900.0
5998,3081,2.0,3,Rural,1991,New,557580.0
5999,1855,,1,Suburban,2011,New,488200.0
6000,1341,4.0,3,Urban,2002,New,436300.0
6001,2961,1.0,2,Urban,2002,New,887300.0
6002,3051,3.0,1,Suburban,2013,Good,635200.0
6003,1852,2.0,2,Urban,1950,Average,327400.0
6004,3544,1.0,1,Urban,2018,Old,541600.0
6005,4669,5.0,3,Rural,1976,Old,438210.0
6006,4957,2.0,1,Rural,1966,Average,562840.0
6007,2360,1.0,2,Rural,2012,Old,221400.0
6008,4562,4.0,3,Urban,1990,Old,706300.0
6009,1964,3.0,3,Urban,2007,New,618200.0
6010,3522,5.0,2,Urban,2006,Old,571300.0
6011,3158,2.0,2,Suburban,1987,Average,499280.0
6012,1270,4.0,1,Suburban,2015,Average,240200.0
6013,2216,3.0,1,Suburban,1994,Average,360560.0
6014,2268,3.0,3,Rural,1972,Old,198120.0
6015,1608,4.0,2,Suburban,1969,Good,317600.0
6016,971,2.0,2,Urban,1985,New,283300.0
6017,4926,3.0,1,Urban,1991,Average,1076073.3246210795
6018,4942,5.0,1,Urban,1971,Good,1238500.0
6019,3199,1.0,3,Urban,2009,Old,490850.0
6020,2445,5.0,2,Urban,1960,New,730500.0
6021,857,3.0,2,Suburban,1977,Good,165400.0
6022,1929,1.0,2,Urban,1994,Old,280350.0
6023,2153,4.0,2,Suburban,1971,Old,256360.0
6024,1567,1.0,1,Suburban,2012,Good,317400.0
6025,4695,1.0,1,Urban,1980,Good,1157875.3004511625
6026,1482,1.0,1,Urban,1960,Average,248400.0
6027,4254,3.0,3,Urban,1985,New,1283200.0
6028,2808,2.0,2,Urban,1984,New,833400.0
6029,3942,3.0,1,Suburban,1972,Average,614720.0
6030,2590,2.0,2,Suburban,1978,New,606600.0
6031,2277,4.0,1,Suburban,1972,New,540480.0
6032,1685,4.0,3,Urban,1965,Old,249750.0
6033,4706,4.0,1,Urban,1968,Good,1166500.0
6034,2338,4.0,3,Suburban,2012,Average,418080.0
6035,2873,4.0,2,Urban,1999,Good,744250.0
6036,1112,5.0,1,Urban,2022,New,387600.0
6037,1610,3.0,1,Suburban,1992,New,390400.0
6038,3035,2.0,1,Urban,1968,Average,529622.6582816779
6039,3657,4.0,2,Suburban,1967,Good,725400.0
6040,3563,,3,Urban,1955,Old,531450.0
6041,2832,5.0,3,Urban,1984,Good,734000.0
6042,2307,5.0,1,Suburban,1963,Good,456400.0
6043,3370,3.0,2,Suburban,2013,Average,569200.0
6044,2694,4.0,3,Suburban,1958,Old,320531.9739134125
6045,3505,5.0,3,Urban,1984,Good,902250.0
6046,1396,5.0,3,Rural,1951,Good,222049.95307131988
6047,2947,4.0,3,Urban,1955,New,871100.0
6048,1415,3.0,3,Urban,1974,New,420500.0
6049,1747,5.0,1,Urban,2022,Old,316050.0
6050,4564,2.0,1,Urban,1999,Good,1056309.7677088853
6051,2813,1.0,1,Suburban,1956,Good,510600.0
6052,4497,1.0,3,Urban,2012,New,1363100.0
6053,1290,1.0,3,Rural,1977,Old,95100.0
6054,3228,3.0,3,Suburban,1951,Average,489480.0
6055,1341,,1,Suburban,2014,New,367840.0
6056,2087,1.0,3,Suburban,2008,Good,427400.0
6057,2433,1.0,1,Suburban,1973,Average,354280.0
6058,3726,4.0,3,Urban,2011,Good,974500.0
6059,2152,5.0,1,Suburban,2020,Good,482400.0
6060,2098,5.0,2,Rural,1987,Good,338700.0
6061,4767,4.0,3,Suburban,2011,Old,615040.0
6062,3058,5.0,3,Urban,2014,Average,667600.0
6063,2873,2.0,1,Urban,2000,Good,720250.0
6064,1501,3.0,3,Rural,2001,Old,158090.0
6065,2719,4.0,1,Urban,2012,Average,577800.0
6066,3260,1.0,1,Suburban,1960,New,734400.0
6067,1166,5.0,2,Urban,1997,Old,208900.0
6068,1327,2.0,2,Urban,2003,Average,275400.0
6069,4518,2.0,3,Suburban,1999,Good,914600.0
6070,4409,3.0,3,Urban,1987,Good,1111250.0
6071,4735,2.0,1,Urban,1957,Old,669250.0
6072,2953,5.0,1,Urban,1955,New,872900.0
6073,2708,5.0,1,Suburban,2017,Old,373960.0
6074,3812,2.0,1,Urban,2018,New,1163600.0
6075,3822,5.0,3,Urban,1955,New,1143600.0
6076,4283,5.0,2,Suburban,1981,Old,531960.0
6077,3520,1.0,3,Urban,1987,Old,517000.0
6078,2570,4.0,3,Urban,2006,Old,423500.0
6079,4913,5.0,3,Suburban,2013,Average,841080.0
6080,2577,5.0,2,Suburban,2003,Average,452320.0
6081,1597,3.0,3,Urban,1963,Old,224550.0
6082,4015,4.0,2,Rural,2013,Average,521800.0
6083,4588,4.0,1,Suburban,1999,Average,755080.0
6084,3776,4.0,3,Urban,1996,New,1160800.0
6085,4537,2.0,1,Suburban,2003,Good,912400.0
6086,2511,1.0,1,Urban,1968,Good,542871.9750943553
6087,1552,1.0,1,Urban,1988,Average,290400.0
6088,3269,3.0,3,Rural,2014,New,624420.0
6089,4769,4.0,1,Urban,2009,Old,746350.0
6090,2192,4.0,3,Suburban,1982,New,540080.0
6091,3405,5.0,1,Urban,1981,New,1034500.0
6092,1477,2.0,3,Urban,1985,Good,366250.0
6093,905,2.0,3,Urban,1973,Old,120750.0
6094,4087,3.0,3,Urban,1992,Good,1035750.0
6095,2746,1.0,1,Suburban,2020,Average,451360.0
6096,1895,4.0,3,Suburban,2020,Good,431000.0
6097,2582,3.0,1,Suburban,1995,New,626680.0
6098,4057,2.0,2,Suburban,1996,Old,489840.0
6099,2797,2.0,1,Suburban,2018,Old,355640.0
6100,2361,2.0,1,Suburban,1963,Old,248320.0
6101,4806,4.0,3,Urban,1994,Good,1227500.0
6102,2475,4.0,1,Suburban,2001,Good,518000.0
6103,1922,4.0,2,Urban,1999,Good,513297.4847440859
6104,4781,5.0,3,Suburban,2014,Average,820960.0
6105,2101,1.0,1,Suburban,2013,Good,425200.0
6106,1743,2.0,1,Urban,1972,Average,322600.0
6107,1745,2.0,3,Suburban,2020,Good,381000.0
6108,1400,5.0,3,Rural,2019,Average,229000.0
6109,3500,2.0,1,Urban,2008,New,1060000.0
6110,2217,2.0,1,Suburban,2022,New,556080.0
6111,2324,4.0,3,Urban,2003,Old,383600.0
6112,4566,4.0,3,Suburban,2020,New,1147840.0
6113,1050,1.0,2,Suburban,1975,Old,98000.0
6114,2344,2.0,2,Urban,1993,Average,468800.0
6115,878,3.0,2,Urban,1962,Old,110700.0
6116,3923,2.0,3,Urban,2003,New,1191900.0
6117,1697,2.0,3,Urban,1989,Average,340400.0
6118,1025,1.0,3,Urban,1953,Old,108750.0
6119,2009,3.0,1,Suburban,2002,Average,335440.0
6120,2978,2.0,3,Rural,1950,Average,319360.0
6121,3479,3.0,1,Suburban,1955,New,801960.0
6122,3685,4.0,3,Suburban,2004,Average,625600.0
6123,3606,4.0,3,Suburban,2015,Good,768200.0
6124,1503,3.0,1,Suburban,1967,New,339720.0
6125,3344,2.0,3,Suburban,1978,Old,391280.0
6126,3170,3.0,3,Suburban,2002,Good,658000.0
6127,4081,3.0,3,Urban,1982,New,1228300.0
6128,1128,4.0,2,Urban,1952,Average,204600.0
6129,920,3.0,3,Suburban,1969,Old,101400.0
6130,1764,5.0,1,Urban,1953,Average,337800.0
6131,4475,5.0,1,Urban,1957,Average,884000.0
6132,2876,4.0,1,Suburban,1977,Old,344120.0
6133,1132,2.0,3,Rural,2015,Old,128880.0
6134,4168,2.0,1,Suburban,2022,New,1024320.0
6135,2116,4.0,2,Urban,1975,New,636800.0
6136,1996,2.0,1,Suburban,1983,Average,304360.0
6137,3970,1.0,3,Rural,2020,New,736600.0
6138,2229,5.0,2,Suburban,1998,Good,480800.0
6139,1155,1.0,1,Urban,1998,Old,163250.0
6140,2326,1.0,2,Suburban,2022,Average,391160.0
6141,4697,1.0,1,Urban,1976,Good,1142250.0
6142,828,4.0,3,Rural,2014,Good,170200.0
6143,1813,1.0,2,Suburban,1982,Old,196560.0
6144,3502,3.0,1,Suburban,2021,New,873480.0
6145,1627,2.0,1,Suburban,1998,Good,325400.0
6146,2824,4.0,2,Rural,2012,Average,377880.0
6147,1098,3.0,2,Urban,1981,Good,272500.0
6148,2665,3.0,2,Urban,1968,Old,384750.0
6149,4816,5.0,2,Urban,1999,New,1480800.0
6150,2911,5.0,1,Suburban,1971,New,701640.0
6151,1554,3.0,1,Suburban,2016,Average,297107.4106960033
6152,1569,5.0,1,Suburban,1958,Average,241040.0
6153,4535,2.0,3,Suburban,1984,Average,721600.0
6154,2038,2.0,2,Urban,2020,Average,434600.0
6155,3013,5.0,1,Urban,1953,Average,587600.0
6156,2706,1.0,2,Urban,1986,Good,659500.0
6157,2364,3.0,2,Suburban,1977,Good,466800.0
6158,2018,2.0,1,Suburban,1958,Old,202160.0
6159,2157,5.0,2,Suburban,1984,New,538680.0
6160,4639,5.0,2,Urban,1974,Good,1170750.0
6161,2260,2.0,2,Urban,1958,Average,417000.0
6162,4785,2.0,2,Suburban,2010,Old,591200.0
6163,2216,1.0,2,Urban,2001,Average,441200.0
6164,3653,5.0,1,Urban,1966,New,1093900.0
6165,2228,5.0,1,Urban,1958,Average,435600.0
6166,3862,4.0,2,Suburban,2003,Old,493440.0
6167,3871,1.0,2,Urban,1954,Old,531650.0
6168,1355,2.0,2,Urban,2012,Old,222250.0
6169,1155,2.0,3,Suburban,1996,New,285200.0
6170,2363,3.0,2,Urban,1968,Good,575750.0
6171,4300,2.0,3,Urban,2015,Good,1102000.0
6172,1840,,3,Suburban,1994,Old,256800.0
6173,3486,2.0,3,Suburban,2020,Good,762432.0252693109
6174,3353,5.0,1,Urban,2022,New,1059900.0
6175,2579,5.0,3,Urban,1982,Average,539800.0
6176,875,1.0,2,Urban,1992,New,251500.0
6177,4119,,2,Suburban,2021,Good,851800.0
6178,3149,1.0,1,Suburban,1975,New,722760.0
6179,3573,5.0,1,Urban,1994,Average,740600.0
6180,3062,2.0,2,Urban,1984,New,909600.0
6181,4029,2.0,1,Urban,2002,Good,1011250.0
6182,2916,1.0,1,Urban,1959,Average,534200.0
6183,1192,1.0,3,Urban,1990,Good,290000.0
6184,1908,5.0,3,Rural,1966,Average,236960.0
6185,1410,5.0,1,Suburban,2020,Old,221200.0
6186,3575,2.0,2,Urban,2015,Average,737000.0
6187,4798,2.0,3,Suburban,1960,Good,931600.0
6188,1472,4.0,2,Urban,2012,Old,259800.0
6189,4477,4.0,1,Urban,2016,Old,709550.0
6190,830,3.0,2,Rural,1995,Good,136500.0
6191,2200,5.0,2,Urban,1969,Good,556000.0
6192,4871,3.0,2,Rural,1962,New,855780.0
6193,1416,3.0,2,Suburban,1966,Good,266200.0
6194,3586,1.0,1,Rural,1981,Average,403320.0
6195,1670,1.0,1,Suburban,1965,Old,157400.0
6196,4996,4.0,3,Urban,1972,New,1502800.0
6197,4404,3.0,3,Suburban,1960,New,1038960.0
6198,2212,4.0,3,Urban,1963,New,658600.0
6199,3539,5.0,3,Suburban,2016,Old,482680.0
6200,1740,2.0,2,Suburban,2020,New,444600.0
6201,1140,1.0,3,Suburban,1994,Old,132800.0
6202,3708,5.0,3,Suburban,1982,Old,468960.0
6203,4933,5.0,2,Suburban,1994,New,1214920.0
6204,1459,1.0,1,Suburban,2003,Old,170080.0
6205,2833,1.0,3,Suburban,2000,New,681920.0
6206,2360,3.0,1,Urban,1972,Good,574000.0
6207,4257,4.0,3,Suburban,1978,Average,691120.0
6208,2456,5.0,1,Suburban,1955,Good,478200.0
6209,3775,3.0,3,Suburban,1988,Average,614000.0
6210,1849,,1,Rural,1954,Old,132410.0
6211,1253,5.0,1,Urban,1989,Old,208950.0
6212,2504,5.0,3,Urban,1970,New,763200.0
6213,3584,2.0,1,Suburban,2008,Good,726800.0
6214,1618,4.0,3,Urban,1969,Good,405500.0
6215,812,5.0,3,Suburban,1973,Old,112440.0
6216,4779,1.0,2,Suburban,1952,Good,904800.0
6217,1720,2.0,3,Urban,2021,Average,377000.0
6218,3218,4.0,3,Rural,2006,Old,327620.0
6219,2114,1.0,3,Rural,2020,New,402520.0
6220,4477,1.0,3,Urban,2019,New,1364100.0
6221,2817,4.0,2,Suburban,2019,Old,384040.0
6222,2028,2.0,2,Urban,2012,Old,323200.0
6223,3234,1.0,2,Suburban,1996,New,769160.0
6224,3668,3.0,2,Urban,1968,Average,718600.0
6225,3315,4.0,1,Suburban,1962,Good,647000.0
6226,2238,4.0,3,Urban,1994,Old,361700.0
6227,4964,,2,Suburban,1981,Old,613680.0
6228,4343,2.0,3,Suburban,1979,Average,685880.0
6229,3975,3.0,2,Urban,1991,New,1264075.9071812802
6230,2581,3.0,3,Suburban,2021,Old,352720.0
6231,3063,5.0,1,Rural,1991,Average,402267.21259872336
6232,2769,1.0,2,Suburban,1956,Old,285280.0
6233,1011,1.0,1,Suburban,1952,Average,105760.0
6234,1307,3.0,1,Suburban,1986,Average,207120.0
6235,1131,2.0,3,Suburban,1952,New,235440.0
6236,1350,1.0,2,Urban,1967,Good,282201.97769355803
6237,1741,4.0,1,Suburban,1991,New,430840.0
6238,1527,5.0,3,Suburban,1958,Average,244320.0
6239,3662,2.0,3,Suburban,2006,Good,750400.0
6240,4043,1.0,3,Urban,1973,Good,985750.0
6241,1448,3.0,1,Urban,1956,New,402400.0
6242,3537,5.0,3,Suburban,1991,New,881880.0
6243,3547,1.0,3,Urban,2007,Old,541050.0
6244,1809,3.0,3,Urban,2005,Good,479250.0
6245,2350,1.0,1,Urban,2007,Average,469000.0
6246,1603,5.0,3,Suburban,1967,Old,201360.0
6247,4880,4.0,1,Rural,1988,Old,449200.0
6248,4201,,3,Suburban,1999,Old,535120.0
6249,3961,3.0,1,Urban,1982,Old,588150.0
6250,4955,4.0,1,Urban,1977,New,1485500.0
6251,1327,5.0,2,Rural,2005,Good,241050.0
6252,4098,3.0,2,Suburban,1974,Old,482760.0
6253,1823,1.0,2,Urban,1963,Good,415750.0
6254,4534,2.0,1,Suburban,2004,Average,731440.0
6255,1232,1.0,3,Urban,1956,Good,266000.0
6256,1976,5.0,3,Suburban,1953,New,469240.0
6257,1200,3.0,1,Urban,1979,Good,291000.0
6258,2904,1.0,3,Rural,2011,Average,361480.0
6259,3850,3.0,1,Suburban,2006,Average,587540.5869371322
6260,3033,4.0,3,Urban,1986,Old,472950.0
6261,3245,2.0,1,Suburban,2004,Average,525200.0
6262,3635,5.0,2,Urban,2014,Old,596250.0
6263,3313,1.0,2,Urban,2001,New,991900.0
6264,2573,2.0,3,Urban,1952,New,735900.0
6265,1896,5.0,3,Suburban,1956,New,453040.0
6266,1728,5.0,3,Urban,2019,Good,493000.0
6267,2751,4.0,3,Suburban,2019,Average,491160.0
6268,2773,3.0,2,Suburban,1983,Average,443680.0
6269,2354,3.0,2,Suburban,1965,Average,358640.0
6270,3578,2.0,1,Urban,1957,Old,495700.0
6271,1794,4.0,3,Urban,1970,Old,271100.0
6272,1412,5.0,2,Urban,1960,New,420600.0
6273,3393,4.0,1,Urban,1999,Average,699600.0
6274,1395,4.0,1,Suburban,1955,Good,256000.0
6275,1641,2.0,1,Rural,1964,Good,212150.0
6276,1658,3.0,2,Urban,1960,New,474400.0
6277,1244,4.0,1,Suburban,1976,Old,147280.0
6278,2588,4.0,3,Urban,1994,Old,414200.0
6279,4254,,1,Urban,1987,Old,647100.0
6280,4752,1.0,1,Suburban,1953,New,1085480.0
6281,1830,4.0,2,Suburban,1994,New,460200.0
6282,2095,4.0,1,Suburban,1959,Average,316200.0
6283,2863,5.0,2,Suburban,2003,Average,498080.0
6284,2247,1.0,2,Urban,1978,Average,424400.0
6285,2845,4.0,3,Suburban,1961,Good,562000.0
6286,3650,4.0,1,Suburban,2005,Good,757000.0
6287,4624,2.0,3,Suburban,1989,Average,740840.0
6288,2868,2.0,3,Rural,1986,Good,428200.0
6289,4561,1.0,1,Urban,2015,Good,1147250.0
6290,3075,5.0,1,Suburban,1969,Old,370000.0
6291,2608,1.0,2,Urban,1961,Old,349200.0
6292,2111,1.0,1,Suburban,1987,New,485640.0
6293,4855,2.0,2,Suburban,1979,Old,568600.0
6294,3251,2.0,3,Urban,1996,Average,658200.0
6295,1889,5.0,3,Rural,2020,Old,232010.0
6296,2472,4.0,2,Urban,1991,Good,636484.1966285304
6297,4475,5.0,1,Urban,1954,Good,1104750.0
6298,2803,4.0,1,Suburban,1997,Average,467480.0
6299,4998,3.0,2,Urban,2000,Average,1016600.0
6300,1924,2.0,3,Urban,1961,Old,261600.0
6301,2021,3.0,2,Suburban,1959,Old,218520.0
6302,3660,3.0,1,Suburban,1986,Old,437200.0
6303,3073,2.0,1,Rural,2015,New,570140.0
6304,3790,3.0,2,Suburban,2016,New,942600.0
6305,3310,1.0,1,Suburban,1963,Average,484600.0
6306,1036,4.0,3,Rural,1996,Old,121240.0
6307,1944,5.0,2,Suburban,1969,Good,394800.0
6308,4053,2.0,3,Urban,2001,New,1228900.0
6309,4582,1.0,3,Suburban,2017,Average,752120.0
6310,1566,5.0,2,Urban,1975,New,481800.0
6311,3481,5.0,2,Urban,1996,Old,555150.0
6312,3465,5.0,1,Suburban,2022,Good,747000.0
6313,2559,3.0,1,Rural,1952,Good,347850.0
6314,4291,3.0,2,Urban,1951,Average,826200.0
6315,3615,3.0,2,Urban,1990,New,1081031.2245437433
6316,4313,3.0,1,Urban,1979,Old,637950.0
6317,1295,1.0,1,Urban,1986,Old,172250.0
6318,3980,,1,Urban,1952,Good,959000.0
6319,4730,2.0,2,Suburban,1958,Good,911000.0
6320,2872,5.0,2,Urban,1957,Old,424800.0
6321,1137,1.0,1,Urban,1958,Old,120550.0
6322,4749,3.0,3,Suburban,1966,New,1127760.0
6323,3908,5.0,3,Suburban,1973,Average,640280.0
6324,2617,1.0,1,Urban,2021,New,798100.0
6325,936,5.0,2,Suburban,1963,New,224640.0
6326,3355,1.0,2,Urban,2003,Old,503250.0
6327,1715,4.0,3,Rural,1967,New,307700.0
6328,4338,1.0,1,Urban,1988,New,1281400.0
6329,2900,3.0,3,Rural,1996,New,540000.0
6330,3707,5.0,3,Suburban,1976,Good,761903.0597216698
6331,3714,5.0,1,Suburban,2020,Average,646240.0
6332,2782,5.0,3,Urban,1983,Average,581400.0
6333,4670,2.0,2,Suburban,1968,Good,909000.0
6334,4367,2.0,3,Urban,1955,Old,622050.0
6335,1798,3.0,1,Urban,1979,Old,260700.0
6336,2947,4.0,2,Urban,1961,Average,577400.0
6337,1195,2.0,2,Suburban,1964,Average,162200.0
6338,4398,1.0,3,Urban,1988,Old,649700.0
6339,1738,3.0,2,Rural,2013,New,342840.0
6340,2436,4.0,1,Urban,2013,Average,522200.0
6341,3524,1.0,3,Suburban,1964,New,820539.0128513307
6342,3310,5.0,2,Urban,2007,Average,761629.1758306874
6343,2449,2.0,1,Urban,2016,Good,630250.0
6344,4490,1.0,3,Urban,1950,Average,850000.0
6345,4235,4.0,1,Rural,1956,Good,613250.0
6346,4001,3.0,2,Urban,1958,New,1175300.0
6347,4979,1.0,3,Suburban,1950,Old,549480.0
6348,3091,3.0,3,Urban,1954,New,903300.0
6349,1013,5.0,2,Suburban,1996,New,276120.0
6350,4037,4.0,1,Urban,1959,New,1192100.0
6351,4662,4.0,2,Urban,1951,Good,1143500.0
6352,858,2.0,3,Suburban,1972,Average,121280.0
6353,3730,,3,Urban,2005,Old,596500.0
6354,3771,1.0,2,Urban,1968,New,1096300.0
6355,2327,1.0,1,Urban,1987,New,677100.0
6356,922,1.0,2,Suburban,1996,New,220355.03611486568
6357,4519,5.0,1,Urban,2001,Good,1162750.0
6358,2236,4.0,1,Urban,1998,Good,548098.5326998321
6359,1962,4.0,3,Suburban,2020,Good,444400.0
6360,4100,1.0,1,Urban,1972,Average,784000.0
6361,4145,2.0,3,Suburban,1999,Average,674200.0
6362,3286,2.0,1,Suburban,1966,New,756640.0
6363,1361,4.0,1,Rural,1997,Old,141490.0
6364,4781,4.0,3,Urban,1951,Good,1178250.0
6365,2537,3.0,1,Suburban,2018,Average,433803.46045758453
6366,1704,4.0,2,Urban,2011,Average,378800.0
6367,4354,1.0,1,Urban,1962,Old,607100.0
6368,2526,5.0,3,Suburban,2010,Good,557200.0
6369,3723,4.0,3,Urban,1960,Average,736600.0
6370,4331,4.0,2,Urban,1976,Old,652650.0
6371,4706,1.0,1,Suburban,1984,Old,540720.0
6372,1734,3.0,2,Urban,1967,Good,380611.63989619905
6373,874,4.0,1,Urban,2017,Good,257500.0
6374,1094,2.0,2,Urban,2010,Good,290500.0
6375,820,2.0,3,Urban,1990,New,248000.0
6376,4042,2.0,3,Urban,1992,Average,812400.0
6377,1838,5.0,2,Urban,1998,Old,310700.0
6378,1909,5.0,1,Urban,1960,New,543875.2419301143
6379,4571,4.0,1,Suburban,2016,Good,952200.0
6380,1171,4.0,3,Urban,2000,Average,266200.0
6381,1974,4.0,1,Suburban,2001,Average,338840.0
6382,1964,5.0,2,Rural,1992,New,382520.0
6383,1892,4.0,2,Urban,2007,Old,317800.0
6384,2083,1.0,1,Urban,2019,New,635900.0
6385,2811,3.0,3,Suburban,1978,Average,449760.0
6386,1645,2.0,3,Urban,1980,Old,238750.0
6387,2791,2.0,3,Suburban,1977,New,658840.0
6388,1320,1.0,3,Urban,1999,New,397000.0
6389,4996,4.0,3,Urban,1985,Good,1266000.0
6390,1042,5.0,2,Urban,1968,Average,213400.0
6391,3600,4.0,1,Urban,2016,Good,938000.0
6392,3696,4.0,2,Urban,1961,Good,912000.0
6393,3402,2.0,3,Urban,1973,Old,495300.0
6394,3073,2.0,3,Urban,2014,Old,486950.0
6395,2341,5.0,1,Suburban,1970,Average,376560.0
6396,3565,2.0,1,Urban,1975,Old,511750.0
6397,2914,4.0,1,Suburban,1984,Average,472240.0
6398,3883,1.0,2,Urban,2007,Old,586450.0
6399,2657,5.0,1,Urban,1991,Good,687250.0
6400,1569,1.0,2,Urban,1978,Average,288800.0
6401,2222,4.0,3,Suburban,1978,Good,454400.0
6402,1206,5.0,2,Suburban,1958,Old,139720.0
6403,3772,1.0,1,Urban,2021,Good,956000.0
6404,2672,5.0,2,Urban,1951,Old,388800.0
6405,3494,4.0,2,Rural,1951,New,612138.0855296678
6406,3069,5.0,2,Suburban,1967,Good,581964.1326366528
6407,1981,4.0,1,Urban,2018,Average,436200.0
6408,2239,5.0,2,Suburban,2006,Good,490800.0
6409,3853,5.0,1,Urban,2020,Good,1015250.0
6410,4133,2.0,2,Urban,1972,Average,805600.0
6411,3697,,2,Suburban,1968,Average,586520.0
6412,3703,3.0,2,Suburban,1968,New,873720.0
6413,1028,5.0,1,Urban,2007,Old,211092.934091295
6414,4759,1.0,1,Suburban,1998,Old,561080.0
6415,2693,,1,Suburban,1994,Average,403118.2048403993
6416,2113,2.0,3,Urban,1977,Good,517250.0
6417,1870,5.0,1,Urban,1999,Old,311500.0
6418,1774,3.0,2,Urban,1960,Average,331800.0
6419,2538,2.0,3,Urban,2004,Average,523600.0
6420,4085,4.0,1,Suburban,1958,New,960400.0
6421,1557,,1,Urban,1963,Good,384250.0
6422,3895,5.0,3,Urban,1970,New,1180500.0
6423,1120,3.0,3,Suburban,1997,New,287800.0
6424,3121,4.0,1,Rural,2007,Good,497150.0
6425,1355,4.0,3,Suburban,2018,Average,266800.0
6426,2186,3.0,2,Suburban,1958,Good,412200.0
6427,3847,1.0,2,Suburban,2016,New,936280.0
6428,3227,4.0,2,Suburban,1967,New,768480.0
6429,2804,1.0,1,Urban,1961,Good,654000.0
6430,2730,1.0,2,Urban,1965,New,781000.0
6431,2963,5.0,3,Suburban,1986,Average,502080.0
6432,4667,5.0,2,Urban,1969,Average,939400.0
6433,3226,2.0,3,Urban,1969,Good,787500.0
6434,4593,5.0,2,Suburban,1964,Good,919600.0
6435,3313,4.0,3,Urban,1974,Average,668600.0
6436,4603,4.0,2,Urban,1966,Old,683450.0
6437,3127,1.0,2,Urban,1961,Old,427050.0
6438,1417,4.0,2,Urban,1991,Old,230550.0
6439,2965,5.0,3,Suburban,1988,Good,623000.0
6440,4108,5.0,3,Suburban,2005,Average,704280.0
6441,1792,5.0,2,Suburban,2002,Average,325720.0
6442,2177,3.0,3,Urban,2020,Average,477400.0
6443,3974,4.0,3,Suburban,2021,Average,688840.0
6444,2105,,1,Suburban,1996,Good,419000.0
6445,3878,4.0,2,Urban,1974,Average,776600.0
6446,3486,4.0,3,Urban,1999,Average,728200.0
6447,3783,3.0,3,Suburban,1982,New,911920.0
6448,3323,4.0,3,Rural,1978,New,608140.0
6449,4382,,3,Suburban,1952,New,1005680.0
6450,2285,5.0,1,Urban,1988,New,705500.0
6451,2900,5.0,3,Urban,1953,Good,720000.0
6452,4515,3.0,3,Suburban,1986,Old,549800.0
6453,2801,5.0,1,Urban,1955,New,827300.0
6454,2187,1.0,2,Urban,1959,New,612100.0
6455,3983,3.0,2,Urban,1961,New,1172900.0
6456,1830,2.0,1,Urban,2015,Good,474500.0
6457,2565,5.0,2,Urban,1952,Old,373750.0
6458,2020,4.0,2,Suburban,2014,Average,364200.0
6459,4606,1.0,1,Rural,2013,New,834080.0
6460,3214,1.0,3,Urban,1984,Old,468100.0
6461,2418,,1,Urban,1973,Average,488600.0
6462,2063,2.0,1,Suburban,1996,New,493120.0
6463,1671,4.0,1,Urban,2001,Good,440750.0
6464,1634,2.0,1,Rural,1983,Good,230100.0
6465,3622,2.0,1,Urban,1974,Good,881500.0
6466,1718,5.0,3,Rural,2018,Average,266160.0
6467,2524,4.0,2,Urban,1978,Good,636000.0
6468,3213,5.0,1,Suburban,2013,Old,430560.0
6469,2113,5.0,3,Suburban,2002,Average,382080.0
6470,2905,1.0,1,Rural,2007,Good,434750.0
6471,3368,,3,Suburban,1990,Old,436160.0
6472,1938,3.0,2,Suburban,2000,Old,249560.0
6473,1009,4.0,3,Suburban,1967,New,241160.0
6474,1864,1.0,3,Suburban,1990,New,439360.0
6475,3020,4.0,2,Suburban,2010,Old,399400.0
6476,1033,1.0,2,Urban,1973,New,279900.0
6477,1592,3.0,3,Urban,1996,New,540861.6791988946
6478,3910,5.0,1,Urban,1977,Average,791000.0
6479,2966,1.0,1,Urban,1985,Good,718500.0
6480,1134,1.0,2,Suburban,1970,Average,148440.0
6481,2159,,1,Urban,2005,Average,428800.0
6482,2014,3.0,2,Suburban,2018,New,518360.0
6483,1083,4.0,3,Suburban,1975,Good,223600.0
6484,1012,3.0,3,Suburban,2003,Average,186920.0
6485,2458,1.0,1,Suburban,1993,Average,378280.0
6486,4878,1.0,2,Urban,1982,Average,954600.0
6487,2217,5.0,1,Rural,1975,Average,273040.0
6488,3186,3.0,1,Urban,1971,Good,779500.0
